id,weight,age,sex,race,region,res16,marital,educ,degree,income16,class,occ10,prestg10,finrela,satfin,partyid,polviews,relig,attend,childs,happy,health,tvhours,usewww,getahead
2022-3330,0.43709559643748663,69,Female,White,West North Central,"in a small city or town (under 50,000)",Separated,4 Years College,Bachelor's,"$40,000 to $49,999",Middle Class,,Low,Average,More or less satisfied,"Independent, Near Republican",Conservative,Protestant,2-3 Times A Month,1,Pretty Happy,Fair,0,,
2022-3331,1.3752406953893903,27,Male,White,West North Central,"in a small city or town (under 50,000)",Never Married,4 Years College,Bachelor's,"$35,000 to $39,999",Lower Class,,Low,Below average,Satisfied,Other,Slightly Liberal,None,Once A Year,0,Pretty Happy,Good,3,,
2022-3332,2.50520417738914,70,Male,White,West North Central,"in a small city or town (under 50,000)",Divorced,2 Years College,High school,"$22,500 to $24,999",Middle Class,,Low,Below average,Satisfied,"Independent, Near Republican",Moderate,None,Less Than Once A Year,2,Pretty Happy,Poor,,,Hard Work
2022-3333,0.29786467719813814,38,Male,White,West North Central,on a farm,Divorced,12th Grade,High school,"Under $1,000",Lower Class,,Low,Far below average,Not Satisfied,Independent,Extremely Liberal,Other,Never,0,Not Too Happy,Poor,,,Luck
2022-3334,0.5387376717339166,76,Male,White,West North Central,in a suburb near a large city,Married,4 Years College,Bachelor's,"$60,000 to $74,999",Working Class,,Low,Average,More or less satisfied,Republican,Moderate,Catholic,Less Than Once A Year,3,Pretty Happy,Excellent,0,,
2022-3336,0.7640107797251336,61,Female,White,West North Central,"in a small city or town (under 50,000)",Married,1 Year College,High school,"$60,000 to $74,999",Middle Class,,Low,Average,Not Satisfied,Independent,Conservative,Protestant,Never,3,Pretty Happy,Good,4,,
2022-3337,0.8049666562020459,36,Male,White,West North Central,"in a medium-size city (50,000-250,000)",Married,11th Grade,Less than high school,"$40,000 to $49,999",Working Class,,Low,Below average,Not Satisfied,Independent,Moderate,Other,Never,1,Not Too Happy,Good,2,,
2022-3338,0.6473191595048643,36,Female,White,West North Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$40,000 to $49,999",Working Class,,,Average,Satisfied,Independent,Moderate,None,Never,8,Very Happy,Excellent,1,,
2022-3339,0.6894204918124477,35,Male,White,West North Central,"in a medium-size city (50,000-250,000)",Married,2 Years College,High school,"$25,000 to $29,999",Working Class,,Low,Below average,Not Satisfied,Other,Extremely Conservative,,2-3 Times A Month,3,Not Too Happy,Good,,,
2022-3341,0.9479485951632372,56,Male,White,West North Central,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$170,000 or over",Middle Class,,Low,Average,Satisfied,Republican,Slightly Conservative,Protestant,Never,2,Pretty Happy,Good,4,,
2022-3343,0.2939792564254247,65,Male,Black,West North Central,in a suburb near a large city,Married,12th Grade,High school,"$30,000 to $34,999",Middle Class,Military specific occupations,High,Average,More or less satisfied,"Independent, Near Republican",Conservative,Protestant,Never,3,Not Too Happy,Good,,,
2022-3344,2.9717539908433963,48,Female,White,West North Central,"in a small city or town (under 50,000)",Married,2 Years College,High school,"$170,000 or over",Middle Class,,Low,Above average,Satisfied,Strong Republican,Moderate,Protestant,Several Times A Year,2,Pretty Happy,Good,2,,Connections
2022-3346,0.7845754879783992,56,Male,White,East North Central,in open country but not on a farm,Married,2 Years College,High school,"$60,000 to $74,999",Middle Class,,Low,Average,Satisfied,"Independent, Near Democrat",Slightly Liberal,Catholic,Less Than Once A Year,2,Pretty Happy,Good,2,,
2022-3348,0.2259843131438116,60,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,1 Year College,High school,"$50,000 to $59,999",Working Class,,Low,Average,More or less satisfied,Republican,Moderate,Protestant,Less Than Once A Year,0,Pretty Happy,Good,4,Yes,Hard Work
2022-3350,0.2477457826296772,62,Female,White,East North Central,"in a large city (over 250,000)",Widowed,7th Grade,Less than high school,"$25,000 to $29,999",Working Class,,Low,Below average,More or less satisfied,"Independent, Near Republican",Slightly Conservative,Protestant,Once A Year,2,Pretty Happy,Good,,,Hard Work
2022-3351,0.44588954912707984,72,Male,White,East North Central,in open country but not on a farm,Married,12th Grade,High school,"$60,000 to $74,999",Working Class,,Low,Average,More or less satisfied,"Independent, Near Republican",Conservative,Catholic,Never,2,Very Happy,Good,4,,Hard Work
2022-3352,1.026025351821525,24,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,2 Years College,Associate/Junior college,"$150,000 to $169,999",Middle Class,,High,Above average,More or less satisfied,Republican,Slightly Conservative,Protestant,Several Times A Year,0,Pretty Happy,Good,,,Hard Work
2022-3354,0.1404832996938148,71,Female,White,East North Central,in a suburb near a large city,Widowed,4 Years College,Bachelor's,"$35,000 to $39,999",Middle Class,,High,Average,More or less satisfied,Independent,Moderate,None,Never,0,Pretty Happy,Good,5,,
2022-3355,0.49110883848852355,59,Female,White,East North Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$60,000 to $74,999",Working Class,,Low,Below average,More or less satisfied,Strong Republican,Slightly Conservative,None,Once A Year,3,Pretty Happy,Good,2,,
2022-3356,0.35102383337833915,62,Male,White,East North Central,in open country but not on a farm,Divorced,5+ Years College,Bachelor's,"$75,000 to $89,999",Middle Class,,High,Above average,More or less satisfied,Strong Republican,Conservative,None,Less Than Once A Year,2,Very Happy,Good,,,
2022-3357,0.44316193691142436,32,Male,White,East North Central,in open country but not on a farm,Married,12th Grade,High school,"$90,000 to $109,999",Working Class,,Low,Average,More or less satisfied,Republican,Conservative,Catholic,Once A Year,0,Very Happy,Good,,,Hard Work
2022-3358,0.5744054123090966,38,Male,White,East North Central,in open country but not on a farm,Never Married,12th Grade,High school,"$17,500 to $19,999",Lower Class,,Low,Far below average,Not Satisfied,Republican,Conservative,None,Never,0,Not Too Happy,Fair,,,
2022-3359,0.44316193691142436,38,Male,White,East North Central,in open country but not on a farm,Married,12th Grade,High school,"$90,000 to $109,999",Middle Class,,Low,Average,More or less satisfied,Democrat,Moderate,Protestant,Once A Year,1,Pretty Happy,Good,4,,
2022-3360,0.21218396810481197,62,Female,White,East North Central,"in a small city or town (under 50,000)",Widowed,12th Grade,High school,"$30,000 to $34,999",Working Class,,Low,Average,Satisfied,Independent,Liberal,Catholic,Less Than Once A Year,3,Pretty Happy,Fair,,,
2022-3362,0.44588954912707984,70,Male,White,East North Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$60,000 to $74,999",Working Class,,,Average,More or less satisfied,Strong Democrat,Moderate,Catholic,Never,2,Pretty Happy,Good,,,
2022-3363,0.33434041028862,42,Female,White,East North Central,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$170,000 or over",Upper Class,,High,Above average,More or less satisfied,Strong Democrat,Moderate,None,Less Than Once A Year,6,Pretty Happy,Good,1,,Hard Work
2022-3364,0.4160990512073302,31,Female,White,East North Central,"in a medium-size city (50,000-250,000)",Married,3 Years College,High school,"$90,000 to $109,999",Middle Class,,,Above average,Not Satisfied,Democrat,Liberal,None,Never,1,Not Too Happy,Fair,2,,
2022-3365,0.523050325318933,63,Male,White,East North Central,in open country but not on a farm,Married,2 Years College,Associate/Junior college,"$75,000 to $89,999",Working Class,,Low,Above average,More or less satisfied,Strong Republican,Conservative,Protestant,Several Times A Year,1,Pretty Happy,Good,2,,
2022-3366,0.6779529394314371,50,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,4 Years College,High school,"$60,000 to $74,999",Lower Class,,Low,Below average,Not Satisfied,Democrat,Liberal,Catholic,Less Than Once A Year,0,Not Too Happy,Poor,,,
2022-3367,0.3441840713143272,35,Male,White,East North Central,"in a small city or town (under 50,000)",Married,5+ Years College,Graduate,,Middle Class,,High,Above average,More or less satisfied,Republican,Slightly Conservative,Protestant,Nearly Every Week,2,Very Happy,Good,,,
2022-3368,0.32316553743917803,39,Female,White,East North Central,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$60,000 to $74,999",Working Class,,High,Far below average,Not Satisfied,Independent,Moderate,None,Less Than Once A Year,3,Pretty Happy,Good,2,,
2022-3369,4.071143245133455,40,Male,White,East North Central,"in a small city or town (under 50,000)",Married,1 Year College,High school,"$90,000 to $109,999",Middle Class,,Low,Average,More or less satisfied,Strong Republican,Conservative,Protestant,Once A Year,2,Very Happy,Good,2,,Hard Work
2022-3370,0.21218396810481197,62,Female,White,East North Central,in open country but not on a farm,Divorced,12th Grade,High school,"$30,000 to $34,999",Working Class,,Low,Below average,More or less satisfied,Strong Democrat,Moderate,Catholic,Once A Year,1,Pretty Happy,Good,2,,Hard Work
2022-3371,0.6688343236906191,67,Male,White,East North Central,"in a small city or town (under 50,000)",Married,1 Year College,High school,"$90,000 to $109,999",Middle Class,,High,Average,More or less satisfied,Strong Democrat,Liberal,Catholic,2-3 Times A Month,2,Pretty Happy,Excellent,4,,
2022-3372,0.49110883848852355,57,Female,White,East North Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$170,000 or over",Middle Class,,Low,Average,Satisfied,Democrat,Liberal,Catholic,Never,1,Pretty Happy,Good,2,,
2022-3373,2.7947833809300815,46,Female,White,East North Central,in open country but not on a farm,Married,4 Years College,Bachelor's,"$170,000 or over",Upper Class,,High,Above average,More or less satisfied,Strong Republican,Conservative,Protestant,Every Week,2,Pretty Happy,Good,,,
2022-3374,0.43293816589579764,28,Female,White,East North Central,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$90,000 to $109,999",Middle Class,Sales and office occupations,Low,Average,More or less satisfied,Strong Republican,Extremely Conservative,Protestant,Every Week,1,Very Happy,Excellent,0,,
2022-3376,0.5322921720577373,66,Female,White,East North Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$30,000 to $34,999",Working Class,,Low,Below average,More or less satisfied,Strong Democrat,Conservative,Protestant,Less Than Once A Year,2,Pretty Happy,Good,,,Hard Work
2022-3377,0.42436793620962393,53,Female,White,East North Central,in a suburb near a large city,Divorced,2 Years College,Associate/Junior college,"$30,000 to $34,999",Working Class,,High,Average,More or less satisfied,Strong Democrat,Liberal,,Never,2,Not Too Happy,Good,1,,
2022-3378,0.1980893370677673,43,Male,White,East North Central,"in a small city or town (under 50,000)",Never Married,2 Years College,High school,"$3,000 to $3,999",Working Class,,Low,Far below average,Not Satisfied,"Independent, Near Democrat",Extremely Liberal,Protestant,Never,0,Not Too Happy,Fair,,,Hard Work
2022-3379,0.43048750991137846,42,Female,White,East North Central,in open country but not on a farm,Married,2 Years College,Associate/Junior college,"$110,000 to $129,999",Middle Class,,Low,Above average,Satisfied,"Independent, Near Republican",Slightly Conservative,Catholic,Less Than Once A Year,1,Not Too Happy,Fair,4,,
2022-3380,0.22294477456353992,65,Male,White,East North Central,"in a small city or town (under 50,000)",Married,2 Years College,Associate/Junior college,"$22,500 to $24,999",Middle Class,,Low,Average,Satisfied,"Independent, Near Republican",Slightly Conservative,Catholic,Once A Year,4,Pretty Happy,Fair,0,,Connections
2022-3383,0.14962026713441878,69,Male,White,East North Central,"in a small city or town (under 50,000)",Widowed,4 Years College,Bachelor's,"$60,000 to $74,999",Working Class,,Low,Average,Satisfied,Strong Democrat,Slightly Liberal,Catholic,Never,2,Pretty Happy,Good,,,
2022-3384,0.4185362554585214,27,Male,White,South Atlantic,"in a small city or town (under 50,000)",Married,2 Years College,High school,"$75,000 to $89,999",Working Class,,Low,Above average,Satisfied,Strong Republican,Conservative,Protestant,Once A Year,1,Very Happy,Good,,,Hard Work
2022-3386,5.241450216618417,67,Female,White,South Atlantic,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$60,000 to $74,999",Working Class,,Low,Average,Satisfied,Democrat,Moderate,Protestant,Every Week,3,Pretty Happy,Good,,,Hard Work
2022-3387,0.8378806284038143,41,Male,White,South Atlantic,on a farm,Never Married,12th Grade,High school,"$90,000 to $109,999",Middle Class,,Low,Average,Satisfied,"Independent, Near Democrat",Extremely Conservative,Protestant,Several Times A Year,3,Pretty Happy,Fair,,,Hard Work
2022-3388,1.87318350160595,74,Male,White,South Atlantic,"in a small city or town (under 50,000)",Divorced,4 Years College,Bachelor's,"$25,000 to $29,999",Middle Class,,High,Average,More or less satisfied,Independent,Slightly Conservative,Protestant,Nearly Every Week,2,Pretty Happy,Fair,4,,Luck
2022-3389,0.7374681574693048,64,Male,White,South Atlantic,on a farm,Married,12th Grade,High school,"$170,000 or over",Middle Class,,Low,Above average,Satisfied,Strong Democrat,Liberal,None,Less Than Once A Year,1,Pretty Happy,Fair,,,Luck
2022-3391,0.6404347048422956,34,Female,White,East North Central,in open country but not on a farm,Married,12th Grade,High school,"$90,000 to $109,999",Working Class,,Low,Below average,Satisfied,Independent,Moderate,,Several Times A Year,3,Pretty Happy,Good,4,,
2022-3392,0.5534006571891422,35,Female,White,East North Central,"in a small city or town (under 50,000)",Divorced,2 Years College,High school,"$75,000 to $89,999",Working Class,,Low,Below average,More or less satisfied,Republican,Moderate,,Never,1,Very Happy,Excellent,4,,Hard Work
2022-3393,0.7413793792108414,21,Female,White,East North Central,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,"$20,000 to $22,499",Working Class,,Low,Below average,Not Satisfied,Independent,Moderate,None,Never,0,Pretty Happy,Good,3,Yes,Connections
2022-3394,0.6097744551414003,42,Male,White,East North Central,in open country but not on a farm,Never Married,12th Grade,High school,"$17,500 to $19,999",,,,,,Independent,Moderate,None,Never,2,Pretty Happy,Excellent,10,,
2022-3395,0.27840338820661825,68,Female,White,East North Central,"in a small city or town (under 50,000)",Widowed,12th Grade,High school,"$12,500 to $14,999",Middle Class,,Low,Below average,More or less satisfied,Strong Republican,Moderate,Protestant,Less Than Once A Year,3,Pretty Happy,Good,5,,
2022-3396,5.701640956199533,39,Male,White,East North Central,in open country but not on a farm,Married,3 Years College,High school,"$130,000 to $149,999",Middle Class,,Low,Average,Not Satisfied,Strong Republican,Moderate,None,Never,3,Not Too Happy,Fair,2,,
2022-3397,0.6820882754711937,31,Male,White,East North Central,in open country but not on a farm,Married,12th Grade,High school,"$15,000 to $17,499",Lower Class,,Low,Below average,Not Satisfied,"Independent, Near Democrat",Extremely Liberal,None,More Than Once A Week,4,Pretty Happy,Good,5,No,
2022-3398,0.34620548641171134,69,Male,White,East North Central,in open country but not on a farm,Divorced,11th Grade,Less than high school,"$15,000 to $17,499",Working Class,,Low,Far below average,Not Satisfied,Strong Republican,Moderate,Protestant,Never,1,Very Happy,Good,3,Yes,Hard Work
2022-3399,0.27840338820661825,77,Female,White,East North Central,on a farm,Widowed,4 Years College,Associate/Junior college,"$35,000 to $39,999",Middle Class,,Low,Below average,More or less satisfied,Strong Republican,Moderate,Protestant,Never,0,Pretty Happy,Fair,2,,Hard Work
2022-3400,0.7413793792108414,23,Female,White,East North Central,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,"$25,000 to $29,999",Working Class,,Low,Average,Satisfied,Independent,Moderate,Catholic,Never,0,Very Happy,Good,7,Yes,
2022-3401,0.8579770871843764,22,Female,White,East North Central,in open country but not on a farm,Married,12th Grade,High school,,Working Class,,,Average,Satisfied,Independent,Moderate,None,Never,1,Pretty Happy,Good,2,Yes,
2022-3402,0.33424676145652177,47,Female,White,East North Central,in open country but not on a farm,Widowed,12th Grade,Less than high school,"$1,000 to $2,999",Working Class,,Low,Average,More or less satisfied,Strong Republican,Extremely Conservative,Protestant,Never,1,Pretty Happy,Excellent,6,Yes,Hard Work
2022-3403,0.30488722757070014,45,Male,White,East North Central,on a farm,Never Married,2 Years College,Associate/Junior college,"$40,000 to $49,999",Middle Class,Service occupations,Low,Average,Not Satisfied,Independent,Slightly Conservative,,More Than Once A Week,1,Pretty Happy,Excellent,2,,
2022-3404,0.25364074212808685,50,Female,White,East North Central,"in a small city or town (under 50,000)",Divorced,4 Years College,Bachelor's,"$75,000 to $89,999",Middle Class,,Low,Average,More or less satisfied,Republican,Moderate,Protestant,Never,0,Very Happy,Good,5,,
2022-3406,0.5072814842561737,55,Female,White,East North Central,"in a small city or town (under 50,000)",Divorced,5+ Years College,Bachelor's,"$25,000 to $29,999",Lower Class,,Low,Far below average,Not Satisfied,Strong Democrat,Extremely Liberal,None,Never,0,Not Too Happy,Good,2,,
2022-3407,1.2510516440729256,26,Female,Other,East North Central,in a suburb near a large city,Married,2 Years College,High school,"$25,000 to $29,999",Working Class,,Low,Average,More or less satisfied,Strong Republican,Extremely Conservative,Catholic,Nearly Every Week,1,Very Happy,Excellent,,,
2022-3408,0.27840338820661825,85,Female,White,East North Central,"in a small city or town (under 50,000)",Widowed,1 Year College,High school,,Middle Class,,High,Below average,More or less satisfied,Strong Republican,Moderate,Protestant,More Than Once A Week,3,Pretty Happy,Fair,,,Luck
2022-3409,0.27840338820661825,76,Female,White,East North Central,"in a small city or town (under 50,000)",Divorced,12th Grade,High school,"$25,000 to $29,999",Working Class,,High,Average,Satisfied,Independent,Moderate,Protestant,Nearly Every Week,2,Not Too Happy,Fair,2,,
2022-3410,0.27840338820661825,69,Female,White,East North Central,on a farm,Divorced,11th Grade,High school,"$22,500 to $24,999",Lower Class,Sales and office occupations,Low,Far below average,Not Satisfied,Republican,Moderate,Protestant,More Than Once A Week,2,Pretty Happy,Fair,2,,Hard Work
2022-3411,0.30221548463096576,40,Male,White,East South Central,"in a small city or town (under 50,000)",Never Married,3 Years College,High school,"$35,000 to $39,999",Working Class,Sales and office occupations,Low,Average,Satisfied,Strong Republican,Conservative,Protestant,Every Week,0,Pretty Happy,Excellent,4,,
2022-3412,0.680272488040197,72,Male,White,East South Central,in open country but not on a farm,Married,12th Grade,High school,"$25,000 to $29,999",Middle Class,,Low,Average,More or less satisfied,Strong Republican,Conservative,Protestant,Every Week,2,Pretty Happy,Fair,1,Yes,
2022-3413,3.8887023314435534,33,Male,White,East South Central,"in a small city or town (under 50,000)",Divorced,3 Years College,High school,"$110,000 to $129,999",Working Class,,Low,Average,More or less satisfied,Strong Republican,Conservative,Protestant,Once A Year,2,Pretty Happy,Good,4,,Hard Work
2022-3414,0.5100872698287842,43,Female,White,East South Central,"in a small city or town (under 50,000)",Married,2 Years College,Graduate,"$90,000 to $109,999",Middle Class,,High,Average,Satisfied,Strong Republican,Conservative,Protestant,More Than Once A Week,2,Very Happy,Excellent,2,,
2022-3415,0.7492614081472952,61,Female,White,East South Central,in open country but not on a farm,Married,2 Years College,Associate/Junior college,"$35,000 to $39,999",Middle Class,,Low,Average,Not Satisfied,Strong Republican,Extremely Liberal,Protestant,Every Week,2,Very Happy,Good,,,
2022-3416,1.0379590365539382,68,Female,Black,East South Central,in open country but not on a farm,Divorced,1 Year College,High school,"$8,000 to $9,999",Lower Class,,Low,Far above average,Not Satisfied,Strong Democrat,Conservative,Protestant,Every Week,1,Pretty Happy,Poor,,,Hard Work
2022-3417,0.29223455047718117,62,Male,Black,East South Central,"in a medium-size city (50,000-250,000)",Never Married,12th Grade,High school,"$10,000 to $12,499",Working Class,,Low,Below average,More or less satisfied,Democrat,Liberal,Protestant,Never,0,Pretty Happy,Poor,11,,Luck
2022-3418,0.32037567746274215,52,Female,Black,East South Central,in open country but not on a farm,Never Married,9th Grade,Less than high school,"$10,000 to $12,499",Working Class,,Low,Below average,Not Satisfied,"Independent, Near Republican",Extremely Conservative,Protestant,Every Week,3,Not Too Happy,Fair,4,,
2022-3421,0.27311361729493194,70,Female,Black,East South Central,"in a small city or town (under 50,000)",Divorced,9th Grade,Less than high school,"$20,000 to $22,499",Lower Class,,Low,Below average,Not Satisfied,Strong Democrat,Moderate,Protestant,Once A Month,4,Very Happy,Fair,8,,
2022-3422,0.1250020724295394,33,Male,Other,East South Central,"in a small city or town (under 50,000)",Never Married,3rd Grade,Less than high school,"$1,000 to $2,999",Middle Class,,Low,Far above average,More or less satisfied,Independent,Moderate,None,2-3 Times A Month,1,Not Too Happy,Fair,1,,
2022-3423,0.9711569794861761,55,Female,White,East South Central,"in a small city or town (under 50,000)",Never Married,3 Years College,Associate/Junior college,"$40,000 to $49,999",Working Class,,Low,Below average,Not Satisfied,Strong Republican,Conservative,Protestant,2-3 Times A Month,0,Not Too Happy,Fair,,,
2022-3427,0.548776909998297,64,Female,Black,East South Central,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,"$10,000 to $12,499",Working Class,,Low,Average,Satisfied,Strong Democrat,Moderate,Protestant,Every Week,3,Not Too Happy,Fair,,,
2022-3429,0.3674413162021574,25,Female,White,East South Central,"in a small city or town (under 50,000)",Divorced,9th Grade,High school,"$22,500 to $24,999",Lower Class,Sales and office occupations,Low,Far below average,Not Satisfied,Independent,Moderate,None,Never,3,Not Too Happy,Good,2,,
2022-3430,1.4298031981546928,84,Female,White,East South Central,in open country but not on a farm,Widowed,10th Grade,Less than high school,"$22,500 to $24,999",Middle Class,,,,More or less satisfied,Strong Republican,Moderate,Protestant,Never,3,Pretty Happy,Fair,,,Hard Work
2022-3431,0.6994906210682457,49,Male,White,East South Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$40,000 to $49,999",Working Class,,Low,Average,More or less satisfied,Independent,Moderate,None,Less Than Once A Year,3,Pretty Happy,Good,4,Yes,
2022-3432,0.4189097058607095,60,Female,White,East South Central,"in a large city (over 250,000)",Divorced,12th Grade,High school,"$12,500 to $14,999",Working Class,,High,Below average,Not Satisfied,Independent,Moderate,Protestant,Never,1,Not Too Happy,Poor,,,
2022-3433,0.33510828086352357,26,Female,Other,East South Central,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,,Lower Class,Service occupations,Low,Below average,More or less satisfied,Independent,Slightly Liberal,None,Never,3,Not Too Happy,Fair,2,,
2022-3434,1.2751255267092991,25,Female,Black,East South Central,"in a small city or town (under 50,000)",Never Married,1 Year College,High school,"$25,000 to $29,999",Working Class,,Low,Average,Satisfied,Strong Democrat,Moderate,Protestant,2-3 Times A Month,1,Very Happy,Excellent,2,,
2022-3435,1.268716853529008,54,Male,White,East South Central,on a farm,Married,4 Years College,Bachelor's,"$130,000 to $149,999",Working Class,,High,Average,More or less satisfied,Strong Republican,Conservative,Protestant,Every Week,3,Pretty Happy,Good,,,
2022-3436,0.8167824502381025,50,Male,White,East South Central,on a farm,Married,12th Grade,High school,"$40,000 to $49,999",Middle Class,,High,Average,Not Satisfied,Republican,Conservative,Protestant,Every Week,2,Pretty Happy,Good,,,Hard Work
2022-3437,0.7392314304101139,38,Female,Black,East South Central,"in a small city or town (under 50,000)",Never Married,2 Years College,Bachelor's,"$30,000 to $34,999",Middle Class,,Low,Average,Satisfied,Democrat,Moderate,None,Once A Year,0,Pretty Happy,Fair,6,,
2022-3438,0.5590886261273508,66,Female,Black,East South Central,"in a large city (over 250,000)",Divorced,10th Grade,Less than high school,"$10,000 to $12,499",Middle Class,,Low,Above average,More or less satisfied,Strong Democrat,Slightly Liberal,Protestant,Every Week,1,Pretty Happy,Fair,10,Yes,
2022-3439,1.9469203269934932,72,Female,White,East South Central,,Widowed,4 Years College,Bachelor's,"$90,000 to $109,999",Upper Class,,Low,Above average,Satisfied,Republican,Slightly Liberal,Protestant,Every Week,2,Pretty Happy,Poor,,Yes,
2022-3440,1.633564900476205,54,Male,White,East South Central,in open country but not on a farm,Married,12th Grade,High school,"$130,000 to $149,999",Middle Class,,Low,Above average,Not Satisfied,Republican,Slightly Conservative,Protestant,Several Times A Year,1,Pretty Happy,Good,,,
2022-3441,0.6558383984341427,51,Female,Black,East South Central,"in a small city or town (under 50,000)",Never Married,11th Grade,Less than high school,"$8,000 to $9,999",Lower Class,,Low,Far below average,Not Satisfied,Democrat,Conservative,Protestant,Several Times A Year,4,Not Too Happy,Fair,4,,
2022-3442,0.5590886261273508,71,Female,Black,East South Central,on a farm,Widowed,10th Grade,Less than high school,"$20,000 to $22,499",Middle Class,,Low,Below average,More or less satisfied,Strong Democrat,Moderate,Protestant,Several Times A Year,5,Not Too Happy,Fair,,,Hard Work
2022-3443,0.49236360449691874,45,Female,Black,East South Central,"in a small city or town (under 50,000)",Widowed,12th Grade,High school,"$12,500 to $14,999",Lower Class,,,Below average,More or less satisfied,Democrat,Liberal,Protestant,Never,6,Pretty Happy,Poor,12,No,
2022-3444,1.8350485423508065,29,Male,Black,East South Central,in open country but not on a farm,Married,11th Grade,Less than high school,"$50,000 to $59,999",Middle Class,,Low,Average,Satisfied,"Independent, Near Republican",Slightly Conservative,None,Once A Month,7,Very Happy,Excellent,8,,Hard Work
2022-3445,2.321242116605555,56,Female,White,East South Central,in open country but not on a farm,Widowed,11th Grade,Less than high school,,Lower Class,,Low,Below average,More or less satisfied,Independent,Moderate,Protestant,Every Week,4,Not Too Happy,Poor,6,,
2022-3446,0.3746307040736476,52,Female,White,East South Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$50,000 to $59,999",Working Class,,Low,Average,More or less satisfied,Strong Republican,Conservative,Protestant,Every Week,1,Very Happy,Good,4,Yes,Hard Work
2022-3447,0.33805554987511843,36,Male,White,East South Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$50,000 to $59,999",Working Class,,Low,Average,Satisfied,Strong Republican,,Protestant,Less Than Once A Year,3,Pretty Happy,Poor,,,Hard Work
2022-3448,0.2742755889449799,33,Female,White,East South Central,"in a small city or town (under 50,000)",Separated,1 Year College,High school,"$20,000 to $22,499",Lower Class,,Low,Far below average,Not Satisfied,"Independent, Near Republican",Moderate,Catholic,Several Times A Year,4,Not Too Happy,Fair,1,,
2022-3449,0.8504585884810915,28,Female,White,East South Central,in open country but not on a farm,Married,12th Grade,High school,"$30,000 to $34,999",Working Class,,Low,Average,Not Satisfied,Republican,Liberal,Protestant,Nearly Every Week,3,Pretty Happy,Good,3,Yes,
2022-3450,0.34477352353594265,51,Male,White,East South Central,in open country but not on a farm,Never Married,12th Grade,High school,"$30,000 to $34,999",Working Class,,Low,Below average,More or less satisfied,Strong Republican,Liberal,Protestant,Once A Year,0,Pretty Happy,Fair,,,Hard Work
2022-3451,0.6821448136334003,33,Male,White,East South Central,"in a small city or town (under 50,000)",Never Married,10th Grade,Less than high school,"$15,000 to $17,499",Lower Class,,,Far below average,Not Satisfied,"Independent, Near Republican",Conservative,Protestant,Once A Month,0,Not Too Happy,Poor,,,
2022-3453,0.46532133198202835,34,Female,Other,East South Central,"in a medium-size city (50,000-250,000)",Married,1 Year College,High school,"$8,000 to $9,999",Working Class,,Low,Far below average,More or less satisfied,Independent,Moderate,Catholic,2-3 Times A Month,0,Very Happy,Fair,1,,Hard Work
2022-3454,0.6994906210682457,49,Male,White,East South Central,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$75,000 to $89,999",Working Class,,Low,Average,Satisfied,Republican,Slightly Conservative,Protestant,More Than Once A Week,2,Very Happy,Excellent,,,Hard Work
2022-3455,4.286760784689328,31,Male,White,East South Central,"in a small city or town (under 50,000)",Never Married,10th Grade,Less than high school,"$22,500 to $24,999",Middle Class,,Low,Average,Not Satisfied,Republican,Extremely Conservative,Protestant,Less Than Once A Year,0,Pretty Happy,Excellent,,,Hard Work
2022-3457,0.2742755889449799,33,Female,White,East South Central,on a farm,Divorced,2 Years College,Associate/Junior college,"$60,000 to $74,999",Working Class,,High,Average,More or less satisfied,Republican,Moderate,Protestant,Every Week,3,Pretty Happy,Good,1,,Hard Work
2022-3458,0.5844691009543623,55,Male,Black,East South Central,"in a small city or town (under 50,000)",Divorced,12th Grade,High school,"$90,000 to $109,999",Working Class,,Low,Average,More or less satisfied,Independent,Slightly Conservative,Protestant,Several Times A Year,2,Pretty Happy,Fair,3,,
2022-3459,0.9851614935053559,49,Female,White,East South Central,"in a small city or town (under 50,000)",Married,11th Grade,High school,"$75,000 to $89,999",Middle Class,,Low,Below average,More or less satisfied,Strong Republican,Conservative,Protestant,Less Than Once A Year,3,Not Too Happy,Fair,2,,
